# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	78184	78633	+						66752338	HT085_RS00380	450		old_locus_tag=TUM19854C_00630
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	78184	78633	+	WP_003705389.1	WP_003705389.1		transposase		66752338	HT085_RS00380	450	149	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	78841	79500	-						66752339	HT085_RS00385	660		old_locus_tag=TUM19854C_00640
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	78841	79500	-	WP_003690541.1	WP_003690541.1		HAD-IA family hydrolase		66752339	HT085_RS00385	660	219	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	79660	79875	+						66752340	HT085_RS00390	216		old_locus_tag=TUM19854C_00650
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	79660	79875	+	WP_020996764.1	WP_020996764.1		hypothetical protein		66752340	HT085_RS00390	216	71	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	79821	80364	+						66752341	HT085_RS00395	544		partial;pseudo;old_locus_tag=TUM19854C_00660
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	79821	80364	+				TonB-dependent receptor		66752341	HT085_RS00395	544		partial;pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	80434	81365	+						66752343	HT085_RS00405	932		pseudo;old_locus_tag=TUM19854C_00680
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	80434	81365	+				alpha/beta hydrolase		66752343	HT085_RS00405	932		pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	81721	81975	-						71771574	HT085_RS11610	255		partial;pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	81721	81975	-				hypothetical protein		71771574	HT085_RS11610	255		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	82017	85451	-					dnaE	66752344	HT085_RS00410	3435		old_locus_tag=TUM19854C_00690
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	82017	85451	-	WP_003687327.1	WP_003687327.1		DNA polymerase III subunit alpha	dnaE	66752344	HT085_RS00410	3435	1144	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	85736	85972	+						71771575	HT085_RS11615	237		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	85736	85972	+	WP_003704548.1	WP_003704548.1		hypothetical protein		71771575	HT085_RS11615	237	78	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	85984	86217	+						71771576	HT085_RS11620	234		old_locus_tag=TUM19854C_00710
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	85984	86217	+	WP_014580079.1	WP_014580079.1		RNA-binding S4 domain-containing protein		71771576	HT085_RS11620	234	77	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	86195	86398	+						66752346	HT085_RS00420	204		old_locus_tag=TUM19854C_00720
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	86195	86398	+	WP_003687334.1	WP_003687334.1		hypothetical protein		66752346	HT085_RS00420	204	67	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	86693	87529	+						66752347	HT085_RS00425	837		old_locus_tag=TUM19854C_00730
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	86693	87529	+	WP_003687335.1	WP_003687335.1		PHP domain-containing protein		66752347	HT085_RS00425	837	278	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	87581	88873	-						66752348	HT085_RS00430	1293		old_locus_tag=TUM19854C_00740
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	87581	88873	-	WP_010359743.1	WP_010359743.1		valine--pyruvate transaminase		66752348	HT085_RS00430	1293	430	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	88929	90839	-						66752349	HT085_RS00435	1911		old_locus_tag=TUM19854C_00750
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	88929	90839	-	WP_003690551.1	WP_003690551.1		polysaccharide biosynthesis protein		66752349	HT085_RS00435	1911	636	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	90887	92062	-						66752350	HT085_RS00440	1176		old_locus_tag=TUM19854C_00760
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	90887	92062	-	WP_010356641.1	WP_010356641.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein		66752350	HT085_RS00440	1176	391	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	92193	93434	-						66752351	HT085_RS00445	1242		old_locus_tag=TUM19854C_00770
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	92193	93434	-	WP_003690556.1	WP_003690556.1		NeuD/PglB/VioB family sugar acetyltransferase		66752351	HT085_RS00445	1242	413	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	93427	94599	-						66752352	HT085_RS00450	1173		old_locus_tag=TUM19854C_00780
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	93427	94599	-	WP_003690558.1	WP_003690558.1		glycosyltransferase		66752352	HT085_RS00450	1173	390	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	94613	95676	-						66752353	HT085_RS00455	1064		pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	94613	95676	-				glycosyltransferase family 4 protein		66752353	HT085_RS00455	1064		pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	95673	97094	-						66752354	HT085_RS00460	1422		old_locus_tag=TUM19854C_00810
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	95673	97094	-	WP_003690563.1	WP_003690563.1		lipopolysaccharide biosynthesis protein		66752354	HT085_RS00460	1422	473	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	97289	98398	-					ribD	66752355	HT085_RS00465	1110		old_locus_tag=TUM19854C_00820
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	97289	98398	-	WP_003690565.1	WP_003690565.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD	66752355	HT085_RS00465	1110	369	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	98430	98894	-						66752356	HT085_RS00470	465		old_locus_tag=TUM19854C_00830
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	98430	98894	-	WP_003687344.1	WP_003687344.1		transcriptional regulator NrdR		66752356	HT085_RS00470	465	154	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	98923	99765	-						66752357	HT085_RS00475	843		old_locus_tag=TUM19854C_00840
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	98923	99765	-	WP_003687345.1	WP_003687345.1		class II glutamine amidotransferase		66752357	HT085_RS00475	843	280	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	100508	101587	-					aroB	66752358	HT085_RS00480	1080		old_locus_tag=TUM19854C_00850
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	100508	101587	-	WP_003690567.1	WP_003690567.1		3-dehydroquinate synthase	aroB	66752358	HT085_RS00480	1080	359	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	101667	102179	-						66752359	HT085_RS00485	513		old_locus_tag=TUM19854C_00860
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	101667	102179	-	WP_003687349.1	WP_003687349.1		shikimate kinase		66752359	HT085_RS00485	513	170	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	103447	105642	-						66752360	HT085_RS00490	2196		old_locus_tag=TUM19854C_00870
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	103447	105642	-	WP_003690569.1	WP_003690569.1		type IV pilus secretin PilQ		66752360	HT085_RS00490	2196	731	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	105661	106206	-						66752361	HT085_RS00495	546		old_locus_tag=TUM19854C_00880
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	105661	106206	-	WP_003687351.1	WP_003687351.1		pilus assembly protein PilP		66752361	HT085_RS00495	546	181	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	106224	106871	-					pilO	66752362	HT085_RS00500	648		old_locus_tag=TUM19854C_00890
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	106224	106871	-	WP_003690570.1	WP_003690570.1		type 4a pilus biogenesis protein PilO	pilO	66752362	HT085_RS00500	648	215	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	106872	107471	-						66752363	HT085_RS00505	600		old_locus_tag=TUM19854C_00900
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	106872	107471	-	WP_003687354.1	WP_003687354.1		PilN domain-containing protein		66752363	HT085_RS00505	600	199	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	107474	108589	-						66752364	HT085_RS00510	1116		old_locus_tag=TUM19854C_00910
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	107474	108589	-	WP_003687356.1	WP_003687356.1		pilus assembly protein PilM		66752364	HT085_RS00510	1116	371	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	108741	111137	+						66752365	HT085_RS00515	2397		old_locus_tag=TUM19854C_00920
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	108741	111137	+	WP_003690571.1	WP_003690571.1		penicillin-binding protein 1A		66752365	HT085_RS00515	2397	798	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	111258	111887	-					yihA	66752366	HT085_RS00520	630		old_locus_tag=TUM19854C_00930
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	111258	111887	-	WP_003687358.1	WP_003687358.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA	66752366	HT085_RS00520	630	209	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	112094	112717	+						66752367	HT085_RS00525	624		old_locus_tag=TUM19854C_00940
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	112094	112717	+	WP_003687359.1	WP_003687359.1		cytochrome c4		66752367	HT085_RS00525	624	207	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	112995	114947	+						66752368	HT085_RS00530	1953		old_locus_tag=TUM19854C_00950
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	112995	114947	+	WP_010361241.1	WP_010361241.1		cytochrome c biogenesis protein ResB		66752368	HT085_RS00530	1953	650	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	114940	116127	+					ccsB	66752369	HT085_RS00535	1188		old_locus_tag=TUM19854C_00960
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	114940	116127	+	WP_003687361.1	WP_003687361.1		c-type cytochrome biogenesis protein CcsB	ccsB	66752369	HT085_RS00535	1188	395	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	116243	117307	+					tsaD	66752370	HT085_RS00540	1065		old_locus_tag=TUM19854C_00970
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	116243	117307	+	WP_003687363.1	WP_003687363.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	66752370	HT085_RS00540	1065	354	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	117352	118245	-						66752371	HT085_RS00545	894		old_locus_tag=TUM19854C_00980
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	117352	118245	-	WP_003687365.1	WP_003687365.1		lysophospholipid acyltransferase family protein		66752371	HT085_RS00545	894	297	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	118591	119760	+					metK	66752372	HT085_RS00550	1170		old_locus_tag=TUM19854C_00990
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	118591	119760	+	WP_003687370.1	WP_003687370.1		methionine adenosyltransferase	metK	66752372	HT085_RS00550	1170	389	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	119825	121234	-					dacB	66752373	HT085_RS00555	1410		old_locus_tag=TUM19854C_01000
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	119825	121234	-	WP_003700891.1	WP_003700891.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB	66752373	HT085_RS00555	1410	469	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	121393	121965	+						66752374	HT085_RS00560	573		old_locus_tag=TUM19854C_01010
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	121393	121965	+	WP_003704526.1	WP_003704526.1		NAD(P)H-dependent oxidoreductase		66752374	HT085_RS00560	573	190	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	122343	123656	+						66752375	HT085_RS00565	1314		old_locus_tag=TUM19854C_01020
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	122343	123656	+	WP_003690578.1	WP_003690578.1		CitMHS family transporter		66752375	HT085_RS00565	1314	437	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	123924	124553	+						66752376	HT085_RS00570	630		old_locus_tag=TUM19854C_01030
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	123924	124553	+	WP_003687375.1	WP_003687375.1		response regulator		66752376	HT085_RS00570	630	209	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	124635	125885	+						66752377	HT085_RS00575	1251		old_locus_tag=TUM19854C_01040
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	124635	125885	+	WP_025455763.1	WP_025455763.1		ATP-binding protein		66752377	HT085_RS00575	1251	416	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	125920	127413	-					rng	66752378	HT085_RS00580	1494		old_locus_tag=TUM19854C_01050
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	125920	127413	-	WP_003687377.1	WP_003687377.1		ribonuclease G	rng	66752378	HT085_RS00580	1494	497	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	127632	127889	+					grxC	66752379	HT085_RS00585	258		old_locus_tag=TUM19854C_01060
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	127632	127889	+	WP_003687379.1	WP_003687379.1		glutaredoxin 3	grxC	66752379	HT085_RS00585	258	85	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	127910	128353	+					secB	66752380	HT085_RS00590	444		old_locus_tag=TUM19854C_01070
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	127910	128353	+	WP_003687381.1	WP_003687381.1		protein-export chaperone SecB	secB	66752380	HT085_RS00590	444	147	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	128439	130481	+					recG	66752381	HT085_RS00595	2043		old_locus_tag=TUM19854C_01080
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	128439	130481	+	WP_003690581.1	WP_003690581.1		ATP-dependent DNA helicase RecG	recG	66752381	HT085_RS00595	2043	680	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	131075	132118	-					argC	66752382	HT085_RS00600	1044		old_locus_tag=TUM19854C_01090
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	131075	132118	-	WP_003687386.1	WP_003687386.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC	66752382	HT085_RS00600	1044	347	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	132115	132396	-						66752383	HT085_RS00605	282		old_locus_tag=TUM19854C_01100
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	132115	132396	-	WP_002221438.1	WP_002221438.1		hypothetical protein		66752383	HT085_RS00605	282	93	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	132648	133802	+						66752384	HT085_RS00610	1155		old_locus_tag=TUM19854C_01110
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	132648	133802	+	WP_003690582.1	WP_003690582.1		cupin domain-containing protein		66752384	HT085_RS00610	1155	384	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	133811	134038	+						66752385	HT085_RS00615	228		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	133811	134038	+	WP_003694773.1	WP_003694773.1		hypothetical protein		66752385	HT085_RS00615	228	75	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	134113	134385	+						66752386	HT085_RS00620	273		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	134113	134385	+	WP_226888059.1	WP_226888059.1		hypothetical protein		66752386	HT085_RS00620	273	90	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	134446	135720	+						66752387	HT085_RS00625	1275		old_locus_tag=TUM19854C_01140
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	134446	135720	+	WP_003690587.1	WP_003690587.1		HlyD family efflux transporter periplasmic adaptor subunit		66752387	HT085_RS00625	1275	424	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	135905	136252	+						66752388	HT085_RS00630	348		old_locus_tag=TUM19854C_01150
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	135905	136252	+	WP_003687399.1	WP_003687399.1		hypothetical protein		66752388	HT085_RS00630	348	115	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	136266	136481	+						66752389	HT085_RS00635	216		old_locus_tag=TUM19854C_01160
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	136266	136481	+	WP_003687400.1	WP_003687400.1		hypothetical protein		66752389	HT085_RS00635	216	71	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	136583	138304	+						66752390	HT085_RS00640	1722		old_locus_tag=TUM19854C_01170
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	136583	138304	+	WP_012503370.1	WP_012503370.1		peptidase domain-containing ABC transporter		66752390	HT085_RS00640	1722	573	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	138302	138418	-						66752391	HT085_RS00645	117		partial;pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	138302	138418	-				IS5/IS1182 family transposase		66752391	HT085_RS00645	117		partial;pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	138413	138778	+						66752392	HT085_RS00650	366		partial;pseudo;old_locus_tag=TUM19854C_01180
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	138413	138778	+				ATP-binding cassette domain-containing protein		66752392	HT085_RS00650	366		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	138799	140025	-						66752393	HT085_RS00655	1227		old_locus_tag=TUM19854C_01190
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	138799	140025	-	WP_003690589.1	WP_003690589.1		YihY family inner membrane protein		66752393	HT085_RS00655	1227	408	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	140124	140310	+						66752394	HT085_RS00660	187		partial;pseudo;old_locus_tag=TUM19854C_01200
