# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	80146	80703	-	WP_002260461.1	WP_002260461.1		HAD-IA family hydrolase		61280672	CCD84_RS00455	558	185	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	80807	81814	-						61280673	CCD84_RS00460	1008		old_locus_tag=CCD84_00495
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	80807	81814	-	WP_149449320.1	WP_149449320.1		IS5 family transposase		61280673	CCD84_RS00460	1008	335	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	83475	83801	-					cas2	61280674	CCD84_RS00465	327		old_locus_tag=CCD84_00505
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	83475	83801	-	WP_002214566.1	WP_002214566.1		CRISPR-associated endonuclease Cas2	cas2	61280674	CCD84_RS00465	327	108	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	83794	84708	-					cas1	61280675	CCD84_RS00470	915		old_locus_tag=CCD84_00510
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	83794	84708	-	WP_002229881.1	WP_002229881.1		type II CRISPR-associated endonuclease Cas1	cas1	61280675	CCD84_RS00470	915	304	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	84774	88022	-					cas9	61280676	CCD84_RS00475	3249		old_locus_tag=CCD84_00515
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	84774	88022	-	WP_002229869.1	WP_002229869.1		type II CRISPR RNA-guided endonuclease Cas9	cas9	61280676	CCD84_RS00475	3249	1082	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	88300	91734	-					dnaE	61280677	CCD84_RS00480	3435		old_locus_tag=CCD84_00520
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	88300	91734	-	WP_002229879.1	WP_002229879.1		DNA polymerase III subunit alpha	dnaE	61280677	CCD84_RS00480	3435	1144	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	92272	92505	+						61280678	CCD84_RS00490	234		old_locus_tag=CCD84_00530
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	92272	92505	+	WP_002229882.1	WP_002229882.1		RNA-binding S4 domain-containing protein		61280678	CCD84_RS00490	234	77	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	92483	92686	+						61280679	CCD84_RS00495	204		old_locus_tag=CCD84_00535
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	92483	92686	+	WP_002214553.1	WP_002214553.1		hypothetical protein		61280679	CCD84_RS00495	204	67	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	93082	93918	+						61280680	CCD84_RS00505	837		old_locus_tag=CCD84_00545
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	93082	93918	+	WP_002229870.1	WP_002229870.1		PHP domain-containing protein		61280680	CCD84_RS00505	837	278	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	93970	95262	-						61280681	CCD84_RS00510	1293		old_locus_tag=CCD84_00550
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	93970	95262	-	WP_002229875.1	WP_002229875.1		valine--pyruvate transaminase		61280681	CCD84_RS00510	1293	430	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	95318	97228	-					pglD	61280682	CCD84_RS00515	1911		old_locus_tag=CCD84_00555
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	95318	97228	-	WP_002229878.1	WP_002229878.1		NADH-dependent dehydratase PglD	pglD	61280682	CCD84_RS00515	1911	636	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	97276	98451	-						61280683	CCD84_RS00520	1176		old_locus_tag=CCD84_00560
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	97276	98451	-	WP_002229877.1	WP_002229877.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein		61280683	CCD84_RS00520	1176	391	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	98575	98769	-						61282699	CCD84_RS12235	195		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	98575	98769	-	WP_002236474.1	WP_002236474.1		hypothetical protein		61282699	CCD84_RS12235	195	64	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	98817	99503	-						61280684	CCD84_RS00525	687		old_locus_tag=CCD84_00565
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	98817	99503	-	WP_002219797.1	WP_002219797.1		HAD family hydrolase		61280684	CCD84_RS00525	687	228	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	99490	100491	-						71771321	CCD84_RS12585	1002		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	99490	100491	-	WP_029685625.1	WP_029685625.1		ATP-grasp domain-containing protein		71771321	CCD84_RS12585	1002	333	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	100489	101067	-						71771322	CCD84_RS12590	579		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	100489	101067	-				sugar transferase		71771322	CCD84_RS12590	579		partial;pseudo
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	101060	102230	-					pglH	61280686	CCD84_RS00535	1171		pseudo;old_locus_tag=CCD84_00575
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	101060	102230	-				glucosaminyl-a1,3-N,N'-diacetylbacillosaminyl-a1-diphospho-di-trans,octa-cis-undecaprenol synthase PglH	pglH	61280686	CCD84_RS00535	1171		pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	102250	102786	-						61280687	CCD84_RS00540	537		old_locus_tag=CCD84_00580
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	102250	102786	-	WP_002236112.1	WP_002236112.1		glycosyltransferase		61280687	CCD84_RS00540	537	178	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	102738	103325	-						61280688	CCD84_RS00545	588		old_locus_tag=CCD84_00585
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	102738	103325	-	WP_002236111.1	WP_002236111.1		glycosyltransferase		61280688	CCD84_RS00545	588	195	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	103322	104740	-						61280689	CCD84_RS00550	1419		old_locus_tag=CCD84_00590
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	103322	104740	-	WP_002229872.1	WP_002229872.1		lipopolysaccharide biosynthesis protein		61280689	CCD84_RS00550	1419	472	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	104935	106044	-					ribD	61280690	CCD84_RS00555	1110		old_locus_tag=CCD84_00595
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	104935	106044	-	WP_002229876.1	WP_002229876.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD	61280690	CCD84_RS00555	1110	369	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	106077	106541	-						61280691	CCD84_RS00560	465		old_locus_tag=CCD84_00600
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	106077	106541	-	WP_002229871.1	WP_002229871.1		transcriptional repressor NrdR		61280691	CCD84_RS00560	465	154	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	106570	107412	-						61280692	CCD84_RS00565	843		old_locus_tag=CCD84_00605
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	106570	107412	-	WP_002230832.1	WP_002230832.1		class II glutamine amidotransferase		61280692	CCD84_RS00565	843	280	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	108379	109458	-					aroB	61280693	CCD84_RS00575	1080		old_locus_tag=CCD84_00615
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	108379	109458	-	WP_002219791.1	WP_002219791.1		3-dehydroquinate synthase	aroB	61280693	CCD84_RS00575	1080	359	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	109538	110050	-						61280694	CCD84_RS00585	513		old_locus_tag=CCD84_00625
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	109538	110050	-	WP_002219790.1	WP_002219790.1		shikimate kinase		61280694	CCD84_RS00585	513	170	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	111228	113513	-						61280695	CCD84_RS00600	2286		old_locus_tag=CCD84_00635
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	111228	113513	-	WP_002219789.1	WP_002219789.1		type IV pilus secretin PilQ		61280695	CCD84_RS00600	2286	761	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	113532	114077	-						61280696	CCD84_RS00605	546		old_locus_tag=CCD84_00640
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	113532	114077	-	WP_002214522.1	WP_002214522.1		pilus assembly protein PilP		61280696	CCD84_RS00605	546	181	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	114095	114742	-						61280697	CCD84_RS00610	648		old_locus_tag=CCD84_00645
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	114095	114742	-	WP_002217908.1	WP_002217908.1		type 4a pilus biogenesis protein PilO		61280697	CCD84_RS00610	648	215	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	114743	115342	-						61280698	CCD84_RS00615	600		old_locus_tag=CCD84_00650
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	114743	115342	-	WP_002214520.1	WP_002214520.1		PilN domain-containing protein		61280698	CCD84_RS00615	600	199	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	115345	116460	-						61280699	CCD84_RS00620	1116		old_locus_tag=CCD84_00655
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	115345	116460	-	WP_002229867.1	WP_002229867.1		pilus assembly protein PilM		61280699	CCD84_RS00620	1116	371	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	116612	119008	+						61280700	CCD84_RS00625	2397		old_locus_tag=CCD84_00660
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	116612	119008	+	WP_002219786.1	WP_002219786.1		penicillin-binding protein 1A		61280700	CCD84_RS00625	2397	798	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	119129	119758	-					yihA	61280701	CCD84_RS00630	630		old_locus_tag=CCD84_00665
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	119129	119758	-	WP_002227620.1	WP_002227620.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA	61280701	CCD84_RS00630	630	209	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	119964	120587	+						61280702	CCD84_RS00635	624		old_locus_tag=CCD84_00670
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	119964	120587	+	WP_002214509.1	WP_002214509.1		cytochrome c4		61280702	CCD84_RS00635	624	207	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	120864	122816	+						61280703	CCD84_RS00640	1953		old_locus_tag=CCD84_00680
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	120864	122816	+	WP_033909628.1	WP_033909628.1		cytochrome c biogenesis protein ResB		61280703	CCD84_RS00640	1953	650	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	122809	123996	+					ccsB	61280704	CCD84_RS00645	1188		old_locus_tag=CCD84_00685
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	122809	123996	+	WP_002229866.1	WP_002229866.1		c-type cytochrome biogenesis protein CcsB	ccsB	61280704	CCD84_RS00645	1188	395	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	124113	125177	+					tsaD	61280705	CCD84_RS00650	1065		old_locus_tag=CCD84_00690
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	124113	125177	+	WP_002229864.1	WP_002229864.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	61280705	CCD84_RS00650	1065	354	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	125221	126117	-						61280706	CCD84_RS00655	897		old_locus_tag=CCD84_00695
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	125221	126117	-	WP_002230822.1	WP_002230822.1		lysophospholipid acyltransferase family protein		61280706	CCD84_RS00655	897	298	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	126463	127632	+					metK	61280707	CCD84_RS00660	1170		old_locus_tag=CCD84_00705
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	126463	127632	+	WP_002214496.1	WP_002214496.1		methionine adenosyltransferase	metK	61280707	CCD84_RS00660	1170	389	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	127881	128552	+						61280708	CCD84_RS00665	672		pseudo;old_locus_tag=CCD84_00710
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	127881	128552	+				IS1595 family transposase		61280708	CCD84_RS00665	672		pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	128599	130008	-					dacB	61280709	CCD84_RS00670	1410		old_locus_tag=CCD84_00715
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	128599	130008	-	WP_149323709.1	WP_149323709.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB	61280709	CCD84_RS00670	1410	469	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	130173	130739	+						61280710	CCD84_RS00675	567		old_locus_tag=CCD84_00720
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	130173	130739	+	WP_002222966.1	WP_002222966.1		NAD(P)H-dependent oxidoreductase		61280710	CCD84_RS00675	567	188	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	131495	132808	+						61280711	CCD84_RS00685	1314		old_locus_tag=CCD84_00725
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	131495	132808	+	WP_002229856.1	WP_002229856.1		CitMHS family transporter		61280711	CCD84_RS00685	1314	437	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	133029	133186	+						61280712	CCD84_RS00690	158		partial;pseudo;old_locus_tag=CCD84_00730
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	133029	133186	+				DNA-binding response regulator		61280712	CCD84_RS00690	158		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	133199	134449	+						61280713	CCD84_RS00695	1251		old_locus_tag=CCD84_00735
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	133199	134449	+	WP_002219777.1	WP_002219777.1		ATP-binding protein		61280713	CCD84_RS00695	1251	416	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	134484	135977	-					rng	61280714	CCD84_RS00700	1494		old_locus_tag=CCD84_00740
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	134484	135977	-	WP_002261079.1	WP_002261079.1		ribonuclease G	rng	61280714	CCD84_RS00700	1494	497	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	136190	136447	+					grxC	61280715	CCD84_RS00705	258		old_locus_tag=CCD84_00745
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	136190	136447	+	WP_002221441.1	WP_002221441.1		glutaredoxin 3	grxC	61280715	CCD84_RS00705	258	85	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	136468	136911	+					secB	61280716	CCD84_RS00710	444		old_locus_tag=CCD84_00750
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	136468	136911	+	WP_002229859.1	WP_002229859.1		protein-export chaperone SecB	secB	61280716	CCD84_RS00710	444	147	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	136997	139039	+					recG	61280717	CCD84_RS00715	2043		old_locus_tag=CCD84_00755
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	136997	139039	+	WP_002261078.1	WP_002261078.1		ATP-dependent DNA helicase RecG	recG	61280717	CCD84_RS00715	2043	680	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	140022	140147	+						61280718	CCD84_RS00720	126		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	140022	140147	+				IS5/IS1182 family transposase		61280718	CCD84_RS00720	126		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	140298	141341	-					argC	61280719	CCD84_RS00725	1044		old_locus_tag=CCD84_00765
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	140298	141341	-	WP_002229853.1	WP_002229853.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC	61280719	CCD84_RS00725	1044	347	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	141338	141631	-						61280720	CCD84_RS00730	294		old_locus_tag=CCD84_00770
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	141338	141631	-	WP_002214458.1	WP_002214458.1		hypothetical protein		61280720	CCD84_RS00730	294	97	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	141885	143039	+						61280721	CCD84_RS00740	1155		old_locus_tag=CCD84_00780
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	141885	143039	+	WP_002234252.1	WP_002234252.1		cupin domain-containing protein		61280721	CCD84_RS00740	1155	384	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	143048	143275	+						71771323	CCD84_RS12595	228		old_locus_tag=CCD84_00785
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	143048	143275	+	WP_002234251.1	WP_002234251.1		hypothetical protein		71771323	CCD84_RS12595	228	75	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	143268	143621	+						61280722	CCD84_RS00750	354		old_locus_tag=CCD84_00790
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	143268	143621	+	WP_002234250.1	WP_002234250.1		hypothetical protein		61280722	CCD84_RS00750	354	117	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	143682	144308	+						61280723	CCD84_RS00755	627		old_locus_tag=CCD84_00795
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	143682	144308	+	WP_002234634.1	WP_002234634.1		secretion protein		61280723	CCD84_RS00755	627	208	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	144305	144460	+						61280724	CCD84_RS00760	156		old_locus_tag=CCD84_00800
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	144305	144460	+	WP_224783590.1	WP_224783590.1		hypothetical protein		61280724	CCD84_RS00760	156	51	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	144903	145205	+						61280725	CCD84_RS00770	303		old_locus_tag=CCD84_00805
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	144903	145205	+	WP_002221436.1	WP_002221436.1		hypothetical protein		61280725	CCD84_RS00770	303	100	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	145489	145641	+						71771324	CCD84_RS12600	153		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	145489	145641	+				cysteine peptidase family C39 domain-containing protein		71771324	CCD84_RS12600	153		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	145798	147540	+					hrpB	61280727	CCD84_RS00785	1743		old_locus_tag=CCD84_00820
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	145798	147540	+	WP_002229851.1	WP_002229851.1		two-partner secretion system transporter HrpB	hrpB	61280727	CCD84_RS00785	1743	580	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	147633	153578	+						61280728	CCD84_RS00790	5946		old_locus_tag=CCD84_00825
