# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	68436	68774	+	WP_007341378.1	WP_007341378.1		hypothetical protein			H3L91_RS00375	339	112	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	68819	71137	+							H3L91_RS00380	2319		old_locus_tag=H3L91_00380
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	68819	71137	+	WP_007341379.1	WP_007341379.1		hypothetical protein			H3L91_RS00380	2319	772	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	71541	72971	+							H3L91_RS00385	1431		old_locus_tag=H3L91_00385
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	71541	72971	+	WP_007341380.1	WP_007341380.1		efflux transporter outer membrane subunit			H3L91_RS00385	1431	476	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	73240	74901	+							H3L91_RS00390	1662		old_locus_tag=H3L91_00390
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	73240	74901	+	WP_007341381.1	WP_007341381.1		MFS transporter			H3L91_RS00390	1662	553	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	74988	76142	+							H3L91_RS00395	1155		old_locus_tag=H3L91_00395
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	74988	76142	+	WP_007341382.1	WP_007341382.1		HlyD family secretion protein			H3L91_RS00395	1155	384	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	76624	77865	+							H3L91_RS00400	1242		old_locus_tag=H3L91_00400
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	76624	77865	+	WP_007341383.1	WP_007341383.1		tryptophan 7-halogenase			H3L91_RS00400	1242	413	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	78108	78353	+							H3L91_RS00405	246		old_locus_tag=H3L91_00405
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	78108	78353	+	WP_007341385.1	WP_007341385.1		type II toxin-antitoxin system Phd/YefM family antitoxin			H3L91_RS00405	246	81	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	78353	78781	+							H3L91_RS00410	429		old_locus_tag=H3L91_00410
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	78353	78781	+	WP_007341386.1	WP_007341386.1		type II toxin-antitoxin system VapC family toxin			H3L91_RS00410	429	142	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	78981	79313	-							H3L91_RS12155	333		
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	78981	79313	-	WP_007341387.1	WP_007341387.1		Oye family NADH-dependent flavin oxidoreductase			H3L91_RS12155	333	110	
gene	pseudogene	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	79424	80005	-							H3L91_RS12240	582		pseudo
CDS	without_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	79424	80005	-				hypothetical protein			H3L91_RS12240	582		pseudo
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	80254	81933	-							H3L91_RS00420	1680		old_locus_tag=H3L91_00420
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	80254	81933	-	WP_007341391.1	WP_007341391.1		hypothetical protein			H3L91_RS00420	1680	559	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	81930	83783	-							H3L91_RS00425	1854		old_locus_tag=H3L91_00425
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	81930	83783	-	WP_007341392.1	WP_007341392.1		hypothetical protein			H3L91_RS00425	1854	617	
gene	pseudogene	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	84000	84745	+							H3L91_RS00430	746		pseudo;old_locus_tag=H3L91_00430
CDS	without_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	84000	84745	+				alpha/beta fold hydrolase			H3L91_RS00430	746		pseudo
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	84807	85733	+							H3L91_RS00435	927		old_locus_tag=H3L91_00435
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	84807	85733	+	WP_244958471.1	WP_244958471.1		CPBP family intramembrane metalloprotease			H3L91_RS00435	927	308	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	85857	86387	+							H3L91_RS00440	531		old_locus_tag=H3L91_00440
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	85857	86387	+	WP_007341397.1	WP_007341397.1		hypothetical protein			H3L91_RS00440	531	176	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	86391	87599	+							H3L91_RS00445	1209		old_locus_tag=H3L91_00445
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	86391	87599	+	WP_007341398.1	WP_007341398.1		beta-ketoacyl-ACP synthase			H3L91_RS00445	1209	402	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	87789	88061	-							H3L91_RS00450	273		old_locus_tag=H3L91_00450
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	87789	88061	-	WP_182109843.1	WP_182109843.1		hypothetical protein			H3L91_RS00450	273	90	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	88280	88816	-							H3L91_RS00455	537		old_locus_tag=H3L91_00455
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	88280	88816	-	WP_040658493.1	WP_040658493.1		membrane protein			H3L91_RS00455	537	178	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	89095	89376	-							H3L91_RS00460	282		old_locus_tag=H3L91_00460
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	89095	89376	-	WP_007341401.1	WP_007341401.1		hypothetical protein			H3L91_RS00460	282	93	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	89369	89770	-							H3L91_RS00465	402		old_locus_tag=H3L91_00465
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	89369	89770	-	WP_007341402.1	WP_007341402.1		phage holin family protein			H3L91_RS00465	402	133	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	89859	90248	-							H3L91_RS00470	390		old_locus_tag=H3L91_00470
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	89859	90248	-	WP_040658495.1	WP_040658495.1		DUF883 family protein			H3L91_RS00470	390	129	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	90427	91338	-					ftsX		H3L91_RS00475	912		old_locus_tag=H3L91_00475
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	90427	91338	-	WP_007341404.1	WP_007341404.1		permease-like cell division protein FtsX	ftsX		H3L91_RS00475	912	303	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	91335	91988	-							H3L91_RS00480	654		old_locus_tag=H3L91_00480
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	91335	91988	-	WP_007341405.1	WP_007341405.1		ATP-binding cassette domain-containing protein			H3L91_RS00480	654	217	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	92203	92916	+					minC		H3L91_RS00485	714		old_locus_tag=H3L91_00485
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	92203	92916	+	WP_007341407.1	WP_007341407.1		septum site-determining protein MinC	minC		H3L91_RS00485	714	237	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	92960	93772	+					minD		H3L91_RS00490	813		old_locus_tag=H3L91_00490
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	92960	93772	+	WP_007341408.1	WP_007341408.1		septum site-determining protein MinD	minD		H3L91_RS00490	813	270	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	93774	94049	+					minE		H3L91_RS00495	276		old_locus_tag=H3L91_00495
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	93774	94049	+	WP_007341409.1	WP_007341409.1		cell division topological specificity factor MinE	minE		H3L91_RS00495	276	91	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	94046	94966	+							H3L91_RS00500	921		old_locus_tag=H3L91_00500
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	94046	94966	+	WP_007341410.1	WP_007341410.1		hydrogen peroxide-inducible genes activator			H3L91_RS00500	921	306	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	95024	95413	+					rsfS		H3L91_RS00505	390		old_locus_tag=H3L91_00505
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	95024	95413	+	WP_007341411.1	WP_007341411.1		ribosome silencing factor	rsfS		H3L91_RS00505	390	129	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	95777	96316	-							H3L91_RS00510	540		old_locus_tag=H3L91_00510
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	95777	96316	-	WP_007341413.1	WP_007341413.1		gamma carbonic anhydrase family protein			H3L91_RS00510	540	179	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	96683	98122	-					mgtE		H3L91_RS00515	1440		old_locus_tag=H3L91_00515
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	96683	98122	-	WP_007341415.1	WP_007341415.1		magnesium transporter	mgtE		H3L91_RS00515	1440	479	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	98492	99187	+							H3L91_RS00520	696		old_locus_tag=H3L91_00520
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	98492	99187	+	WP_007341416.1	WP_007341416.1		hypothetical protein			H3L91_RS00520	696	231	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	99199	99411	-							H3L91_RS00525	213		old_locus_tag=H3L91_00525
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	99199	99411	-	WP_007341417.1	WP_007341417.1		hypothetical protein			H3L91_RS00525	213	70	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	99752	99922	-							H3L91_RS00530	171		old_locus_tag=H3L91_00530
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	99752	99922	-	WP_007341418.1	WP_007341418.1		zf-HC2 domain-containing protein			H3L91_RS00530	171	56	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	99919	100509	-							H3L91_RS00535	591		old_locus_tag=H3L91_00535
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	99919	100509	-	WP_007341419.1	WP_007341419.1		sigma-70 family RNA polymerase sigma factor			H3L91_RS00535	591	196	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	100506	101234	-							H3L91_RS00540	729		old_locus_tag=H3L91_00540
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	100506	101234	-	WP_007341420.1	WP_007341420.1		putative DNA-binding domain-containing protein			H3L91_RS00540	729	242	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	101224	102099	-							H3L91_RS00545	876		old_locus_tag=H3L91_00545
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	101224	102099	-	WP_007341421.1	WP_007341421.1		DUF692 family protein			H3L91_RS00545	876	291	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	102305	102589	-							H3L91_RS00550	285		old_locus_tag=H3L91_00550
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	102305	102589	-	WP_007341422.1	WP_007341422.1		membrane protein			H3L91_RS00550	285	94	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	102665	103120	-							H3L91_RS00555	456		old_locus_tag=H3L91_00555
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	102665	103120	-	WP_007341423.1	WP_007341423.1		DoxX family protein			H3L91_RS00555	456	151	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	103506	105401	-					mnmG		H3L91_RS00560	1896		old_locus_tag=H3L91_00560
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	103506	105401	-	WP_007341424.1	WP_007341424.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		H3L91_RS00560	1896	631	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	105604	106254	-							H3L91_RS00565	651		old_locus_tag=H3L91_00565
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	105604	106254	-	WP_007341426.1	WP_007341426.1		pyrimidine 5'-nucleotidase			H3L91_RS00565	651	216	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	106438	107070	+					rsmG		H3L91_RS00570	633		old_locus_tag=H3L91_00570
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	106438	107070	+	WP_007341427.1	WP_007341427.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		H3L91_RS00570	633	210	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	107328	108215	-					prmA		H3L91_RS00575	888		old_locus_tag=H3L91_00575
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	107328	108215	-	WP_007341429.1	WP_007341429.1		50S ribosomal protein L11 methyltransferase	prmA		H3L91_RS00575	888	295	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	108352	109071	-							H3L91_RS00580	720		old_locus_tag=H3L91_00580
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	108352	109071	-	WP_007341431.1	WP_007341431.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			H3L91_RS00580	720	239	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	109170	109958	+							H3L91_RS00585	789		old_locus_tag=H3L91_00585
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	109170	109958	+	WP_040658500.1	WP_040658500.1		inositol monophosphatase family protein			H3L91_RS00585	789	262	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	110212	110496	+							H3L91_RS00590	285		old_locus_tag=H3L91_00590
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	110212	110496	+	WP_007341433.1	WP_007341433.1		hypothetical protein			H3L91_RS00590	285	94	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	110826	111512	-							H3L91_RS00595	687		old_locus_tag=H3L91_00595
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	110826	111512	-	WP_007341434.1	WP_007341434.1		nucleotidyltransferase family protein			H3L91_RS00595	687	228	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	111577	112554	-					pdxA		H3L91_RS00600	978		old_locus_tag=H3L91_00600
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	111577	112554	-	WP_007341435.1	WP_007341435.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		H3L91_RS00600	978	325	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	112633	113109	-							H3L91_RS00605	477		old_locus_tag=H3L91_00605
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	112633	113109	-	WP_007341436.1	WP_007341436.1		ricin-type beta-trefoil lectin domain protein			H3L91_RS00605	477	158	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	113300	114955	-							H3L91_RS00610	1656		old_locus_tag=H3L91_00610
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	113300	114955	-	WP_040658502.1	WP_040658502.1		membrane protein			H3L91_RS00610	1656	551	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	115118	115798	-							H3L91_RS00615	681		old_locus_tag=H3L91_00615
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	115118	115798	-	WP_007343968.1	WP_007343968.1		IS1595 family transposase			H3L91_RS00615	681	226	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	115951	116352	+					tagD		H3L91_RS00620	402		old_locus_tag=H3L91_00620
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	115951	116352	+	WP_007341438.1	WP_007341438.1		glycerol-3-phosphate cytidylyltransferase	tagD		H3L91_RS00620	402	133	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	116355	117644	+							H3L91_RS00625	1290		old_locus_tag=H3L91_00625
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	116355	117644	+	WP_007341439.1	WP_007341439.1		hypothetical protein			H3L91_RS00625	1290	429	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	117631	120618	+							H3L91_RS00630	2988		old_locus_tag=H3L91_00630
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	117631	120618	+	WP_007341440.1	WP_007341440.1		CDP-glycerol glycerophosphotransferase family protein			H3L91_RS00630	2988	995	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	120637	121707	+							H3L91_RS00635	1071		old_locus_tag=H3L91_00635
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	120637	121707	+	WP_007341441.1	WP_007341441.1		glycosyltransferase			H3L91_RS00635	1071	356	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	121894	123360	+							H3L91_RS00640	1467		old_locus_tag=H3L91_00640
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	121894	123360	+	WP_007341442.1	WP_007341442.1		DASS family sodium-coupled anion symporter			H3L91_RS00640	1467	488	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	123910	124647	-							H3L91_RS00645	738		old_locus_tag=H3L91_00645
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	123910	124647	-	WP_007341445.1	WP_007341445.1		rRNA pseudouridine synthase			H3L91_RS00645	738	245	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	124847	126001	-							H3L91_RS00650	1155		old_locus_tag=H3L91_00650
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	124847	126001	-	WP_007341446.1	WP_007341446.1		class I SAM-dependent RNA methyltransferase			H3L91_RS00650	1155	384	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	126160	126753	-							H3L91_RS00655	594		old_locus_tag=H3L91_00655
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	126160	126753	-	WP_007341447.1	WP_007341447.1		phosphoheptose isomerase			H3L91_RS00655	594	197	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	126759	127103	-							H3L91_RS00660	345		old_locus_tag=H3L91_00660
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	126759	127103	-	WP_007341448.1	WP_007341448.1		YraN family protein			H3L91_RS00660	345	114	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	127222	128094	+					rsmI		H3L91_RS00665	873		old_locus_tag=H3L91_00665
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	127222	128094	+	WP_040658503.1	WP_040658503.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		H3L91_RS00665	873	290	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	128197	128712	+					lspA		H3L91_RS00670	516		old_locus_tag=H3L91_00670
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	128197	128712	+	WP_007341450.1	WP_007341450.1		signal peptidase II	lspA		H3L91_RS00670	516	171	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	128709	129659	+					ispH		H3L91_RS00675	951		old_locus_tag=H3L91_00675
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	128709	129659	+	WP_007341451.1	WP_007341451.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		H3L91_RS00675	951	316	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	129930	130970	+							H3L91_RS00680	1041		old_locus_tag=H3L91_00680
