# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	74745	74822	+				tRNA-Pro			CKV66_RS00370	78		anticodon=TGG
gene	tRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	74874	74950	+							CKV66_RS00375	77		old_locus_tag=SAMEA4504057_00071
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	74874	74950	+				tRNA-Arg			CKV66_RS00375	77		anticodon=TCT
gene	tRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	74964	75039	+							CKV66_RS00380	76		old_locus_tag=SAMEA4504057_00072
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	74964	75039	+				tRNA-His			CKV66_RS00380	76		anticodon=GTG
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	75297	75755	+					nrdR		CKV66_RS00385	459		old_locus_tag=SAMEA4504057_00073
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	75297	75755	+	WP_085364152.1	WP_085364152.1		transcriptional regulator NrdR	nrdR		CKV66_RS00385	459	152	
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76109	76278	-							CKV66_RS12405	170		pseudo
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76109	76278	-				lipoprotein signal peptidase			CKV66_RS12405	170		pseudo
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76278	76508	-							CKV66_RS00390	231		partial;pseudo
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76278	76508	-				cysteine peptidase family C39 domain-containing protein			CKV66_RS00390	231		partial;pseudo
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76583	76792	-							CKV66_RS00395	210		old_locus_tag=SAMEA4504057_00074
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76583	76792	-	WP_085364153.1	WP_085364153.1		hypothetical protein			CKV66_RS00395	210	69	
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76833	77133	-							CKV66_RS00400	301		partial;pseudo
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	76833	77133	-				hemolysin D			CKV66_RS00400	301		partial;pseudo
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	77378	77770	-							CKV66_RS00405	393		old_locus_tag=SAMEA4504057_00076
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	77378	77770	-	WP_143773814.1	WP_143773814.1		hypothetical protein			CKV66_RS00405	393	130	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	77946	78164	-							CKV66_RS00410	219		old_locus_tag=SAMEA4504057_00077
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	77946	78164	-	WP_085364155.1	WP_085364155.1		hypothetical protein			CKV66_RS00410	219	72	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	78595	78813	-							CKV66_RS00420	219		old_locus_tag=SAMEA4504057_00079
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	78595	78813	-	WP_085364157.1	WP_085364157.1		hypothetical protein			CKV66_RS00420	219	72	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	79295	79861	+							CKV66_RS00425	567		old_locus_tag=SAMEA4504057_00080
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	79295	79861	+	WP_085364158.1	WP_085364158.1		cytochrome C			CKV66_RS00425	567	188	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	79907	81001	+					ribD		CKV66_RS00430	1095		old_locus_tag=SAMEA4504057_00081
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	79907	81001	+	WP_085364159.1	WP_085364159.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD		CKV66_RS00430	1095	364	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	81438	82742	+							CKV66_RS00435	1305		old_locus_tag=SAMEA4504057_00082
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	81438	82742	+	WP_085364160.1	WP_085364160.1		nucleotide sugar dehydrogenase			CKV66_RS00435	1305	434	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	82758	83810	+							CKV66_RS00440	1053		old_locus_tag=SAMEA4504057_00083
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	82758	83810	+	WP_085364161.1	WP_085364161.1		Gfo/Idh/MocA family oxidoreductase			CKV66_RS00440	1053	350	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	83826	84866	+							CKV66_RS00445	1041		old_locus_tag=SAMEA4504057_00084
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	83826	84866	+	WP_085364162.1	WP_085364162.1		FAD-dependent oxidoreductase			CKV66_RS00445	1041	346	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	84863	85444	+							CKV66_RS00450	582		old_locus_tag=SAMEA4504057_00085
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	84863	85444	+	WP_085364163.1	WP_085364163.1		acetyltransferase			CKV66_RS00450	582	193	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	85458	86540	+							CKV66_RS00455	1083		old_locus_tag=SAMEA4504057_00086
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	85458	86540	+	WP_197697466.1	WP_197697466.1		DegT/DnrJ/EryC1/StrS family aminotransferase			CKV66_RS00455	1083	360	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	86601	88031	+							CKV66_RS00460	1431		old_locus_tag=SAMEA4504057_00087
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	86601	88031	+	WP_085364165.1	WP_085364165.1		lipopolysaccharide biosynthesis protein			CKV66_RS00460	1431	476	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	88086	89261	+							CKV66_RS00465	1176		old_locus_tag=SAMEA4504057_00088
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	88086	89261	+	WP_085364166.1	WP_085364166.1		glycosyltransferase			CKV66_RS00465	1176	391	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	89267	90565	+							CKV66_RS00470	1299		old_locus_tag=SAMEA4504057_00089
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	89267	90565	+	WP_085364167.1	WP_085364167.1		O-antigen ligase family protein			CKV66_RS00470	1299	432	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	90752	91819	+							CKV66_RS00475	1068		old_locus_tag=SAMEA4504057_00090
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	90752	91819	+	WP_085364168.1	WP_085364168.1		glycosyltransferase family 4 protein			CKV66_RS00475	1068	355	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	91836	93008	+							CKV66_RS00480	1173		old_locus_tag=SAMEA4504057_00091
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	91836	93008	+	WP_085364169.1	WP_085364169.1		glycosyltransferase			CKV66_RS00480	1173	390	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	93001	93645	+							CKV66_RS00485	645		old_locus_tag=SAMEA4504057_00092
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	93001	93645	+	WP_085364170.1	WP_085364170.1		sugar transferase			CKV66_RS00485	645	214	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	93632	94597	+							CKV66_RS00490	966		old_locus_tag=SAMEA4504057_00093
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	93632	94597	+	WP_085364171.1	WP_085364171.1		ATP-grasp domain-containing protein			CKV66_RS00490	966	321	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	94590	95270	+							CKV66_RS00495	681		old_locus_tag=SAMEA4504057_00094
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	94590	95270	+	WP_085364172.1	WP_085364172.1		HAD family hydrolase			CKV66_RS00495	681	226	
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	95350	95475	+							CKV66_RS00500	126		partial;pseudo
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	95350	95475	+				formyl transferase			CKV66_RS00500	126		partial;pseudo
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	95468	96643	+							CKV66_RS00505	1176		old_locus_tag=SAMEA4504057_00095
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	95468	96643	+	WP_085364173.1	WP_085364173.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein			CKV66_RS00505	1176	391	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	96745	98649	+							CKV66_RS00510	1905		old_locus_tag=SAMEA4504057_00096
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	96745	98649	+	WP_085364174.1	WP_085364174.1		polysaccharide biosynthesis protein			CKV66_RS00510	1905	634	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	98701	99831	+							CKV66_RS00515	1131		old_locus_tag=SAMEA4504057_00097
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	98701	99831	+	WP_085364175.1	WP_085364175.1		polysaccharide biosynthesis/export family protein			CKV66_RS00515	1131	376	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	99864	100304	+							CKV66_RS00520	441		old_locus_tag=SAMEA4504057_00098
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	99864	100304	+	WP_085364190.1	WP_085364190.1		phosphotyrosine protein phosphatase			CKV66_RS00520	441	146	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	100342	102507	+							CKV66_RS00525	2166		old_locus_tag=SAMEA4504057_00099
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	100342	102507	+	WP_085355686.1	WP_085355686.1		polysaccharide biosynthesis tyrosine autokinase			CKV66_RS00525	2166	721	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	102615	104066	-							CKV66_RS00530	1452		old_locus_tag=SAMEA4504057_00100
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	102615	104066	-	WP_085355687.1	WP_085355687.1		alanine:cation symporter family protein			CKV66_RS00530	1452	483	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	104312	105781	-							CKV66_RS00535	1470		old_locus_tag=SAMEA4504057_00101
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	104312	105781	-	WP_085364176.1	WP_085364176.1		aldehyde dehydrogenase			CKV66_RS00535	1470	489	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	105976	106839	-					dapA		CKV66_RS00540	864		old_locus_tag=SAMEA4504057_00102
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	105976	106839	-	WP_085357788.1	WP_085357788.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA		CKV66_RS00540	864	287	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	106928	108181	-							CKV66_RS00545	1254		old_locus_tag=SAMEA4504057_00103
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	106928	108181	-	WP_085364177.1	WP_085364177.1		FAD-binding oxidoreductase			CKV66_RS00545	1254	417	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	108178	109143	-							CKV66_RS00550	966		old_locus_tag=SAMEA4504057_00104
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	108178	109143	-	WP_085364178.1	WP_085364178.1		4-hydroxyproline epimerase			CKV66_RS00550	966	321	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	109440	110192	-							CKV66_RS00555	753		old_locus_tag=SAMEA4504057_00105
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	109440	110192	-	WP_085364179.1	WP_085364179.1		AraC family transcriptional regulator			CKV66_RS00555	753	250	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	110223	111074	-							CKV66_RS00560	852		old_locus_tag=SAMEA4504057_00106
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	110223	111074	-	WP_085364191.1	WP_085364191.1		mechanosensitive ion channel family protein			CKV66_RS00560	852	283	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	111381	112409	+							CKV66_RS00565	1029		old_locus_tag=SAMEA4504057_00107
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	111381	112409	+	WP_085364180.1	WP_085364180.1		hypothetical protein			CKV66_RS00565	1029	342	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	112570	113673	+					prfB		CKV66_RS00570	1104		old_locus_tag=SAMEA4504057_00108
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	112570	113673	+	WP_085364192.1	WP_085364192.1		peptide chain release factor 2	prfB		CKV66_RS00570	1104	367	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	113777	115105	+							CKV66_RS00575	1329		old_locus_tag=SAMEA4504057_00109
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	113777	115105	+	WP_085364181.1	WP_085364181.1		insulinase family protein			CKV66_RS00575	1329	442	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	115450	116181	+							CKV66_RS00580	732		old_locus_tag=SAMEA4504057_00110
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	115450	116181	+	WP_085364182.1	WP_085364182.1		dienelactone hydrolase family protein			CKV66_RS00580	732	243	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	116269	116874	-							CKV66_RS00585	606		old_locus_tag=SAMEA4504057_00111
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	116269	116874	-	WP_085364183.1	WP_085364183.1		trimeric intracellular cation channel family protein			CKV66_RS00585	606	201	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	117176	118072	-							CKV66_RS00590	897		old_locus_tag=SAMEA4504057_00112
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	117176	118072	-	WP_085364184.1	WP_085364184.1		hypothetical protein			CKV66_RS00590	897	298	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	118069	119826	-							CKV66_RS00595	1758		old_locus_tag=SAMEA4504057_00113
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	118069	119826	-	WP_085364185.1	WP_085364185.1		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/type III pantothenate kinase			CKV66_RS00595	1758	585	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	119823	120332	-							CKV66_RS00600	510		old_locus_tag=SAMEA4504057_00114
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	119823	120332	-	WP_054599097.1	WP_054599097.1		adenylyltransferase/cytidyltransferase family protein			CKV66_RS00600	510	169	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	121076	121387	-							CKV66_RS00605	312		old_locus_tag=SAMEA4504057_00115
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	121076	121387	-	WP_095197808.1	WP_095197808.1		helix-hairpin-helix domain-containing protein			CKV66_RS00605	312	103	
gene	rRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	121750	121862	-					rrf		CKV66_RS00610	113		old_locus_tag=SAMEA4504057_00116
rRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	121750	121862	-				5S ribosomal RNA	rrf		CKV66_RS00610	113		
gene	rRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	122001	124887	-							CKV66_RS00615	2887		old_locus_tag=SAMEA4504057_00117
rRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	122001	124887	-				23S ribosomal RNA			CKV66_RS00615	2887		
gene	tRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	125216	125291	-							CKV66_RS00620	76		old_locus_tag=SAMEA4504057_00118
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	125216	125291	-				tRNA-Ala			CKV66_RS00620	76		anticodon=TGC
gene	tRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	125341	125417	-							CKV66_RS00625	77		old_locus_tag=SAMEA4504057_00119
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	125341	125417	-				tRNA-Ile			CKV66_RS00625	77		anticodon=GAT
gene	rRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	125589	127129	-							CKV66_RS00630	1541		old_locus_tag=SAMEA4504057_00120
rRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	125589	127129	-				16S ribosomal RNA			CKV66_RS00630	1541		
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	127558	128787	-					sstT		CKV66_RS00640	1230		old_locus_tag=SAMEA4504057_00121
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	127558	128787	-	WP_085364256.1	WP_085364256.1		serine/threonine transporter SstT	sstT		CKV66_RS00640	1230	409	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	129191	131023	+							CKV66_RS00645	1833		old_locus_tag=SAMEA4504057_00122
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	129191	131023	+	WP_085364255.1	WP_085364255.1		autotransporter assembly complex protein TamA			CKV66_RS00645	1833	610	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	131183	135094	+							CKV66_RS00650	3912		old_locus_tag=SAMEA4504057_00123
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	131183	135094	+	WP_085364254.1	WP_085364254.1		translocation/assembly module TamB			CKV66_RS00650	3912	1303	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	135252	136622	+					purB		CKV66_RS00655	1371		old_locus_tag=SAMEA4504057_00124
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	135252	136622	+	WP_085364253.1	WP_085364253.1		adenylosuccinate lyase	purB		CKV66_RS00655	1371	456	
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	138278	138376	-							CKV66_RS12410	99		partial;pseudo
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	138278	138376	-				calcium-binding protein			CKV66_RS12410	99		partial;pseudo
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	139079	139594	-							CKV66_RS12415	516		partial;pseudo
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	139079	139594	-				calcium-binding protein			CKV66_RS12415	516		partial;pseudo
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	140510	142048	+							CKV66_RS00665	1539		old_locus_tag=SAMEA4504057_00126
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	140510	142048	+	WP_085364251.1	WP_085364251.1		iron ABC transporter permease			CKV66_RS00665	1539	512	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	142062	143033	+							CKV66_RS00670	972		old_locus_tag=SAMEA4504057_00127
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	142062	143033	+	WP_085364250.1	WP_085364250.1		ABC transporter ATP-binding protein			CKV66_RS00670	972	323	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	143607	144488	-							CKV66_RS00675	882		old_locus_tag=SAMEA4504057_00128
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	143607	144488	-	WP_231990496.1	WP_231990496.1		S24 family peptidase			CKV66_RS00675	882	293	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	144830	145075	+							CKV66_RS00680	246		old_locus_tag=SAMEA4504057_00129
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	144830	145075	+	WP_054599816.1	WP_054599816.1		helix-turn-helix domain-containing protein			CKV66_RS00680	246	81	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	145072	147210	+							CKV66_RS00685	2139		old_locus_tag=SAMEA4504057_00130
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	145072	147210	+	WP_085364249.1	WP_085364249.1		Mu transposase C-terminal domain-containing protein			CKV66_RS00685	2139	712	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	147440	148159	+							CKV66_RS00690	720		old_locus_tag=SAMEA4504057_00132
